":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_52674","BestInterestFactor","l","andrew","","9.0"
"BIF_52675","BestInterestFactor","l","andrew","","9.0"
"BIF_52676","BestInterestFactor","l","andrew","","9.0"
"BIF_52677","BestInterestFactor","l","andrew","","9.0"
"BIF_52678","BestInterestFactor","l","andrew","","9.0"
"BIF_52686","BestInterestFactor","l","andrew","","9.0"
"BIF_52687","BestInterestFactor","l","andrew","","9.0"
"BIF_52689","BestInterestFactor","l","andrew","","9.0"
"BIF_52690","BestInterestFactor","l","andrew","","9.0"
"BIF_52693","BestInterestFactor","l","andrew","","9.0"
"BIF_52694","BestInterestFactor","l","andrew","","9.0"
"BIF_52697","BestInterestFactor","l","andrew","","9.0"
"BIF_52698","BestInterestFactor","l","andrew","","9.0"
"BIF_52701","BestInterestFactor","l","andrew","","9.0"
"BIF_52702","BestInterestFactor","l","andrew","","9.0"
"BIF_52704","BestInterestFactor","l","andrew","","9.0"
"BIF_52705","BestInterestFactor","l","andrew","","9.0"
"BIF_52706","BestInterestFactor","l","andrew","","9.0"
"BIF_52707","BestInterestFactor","l","andrew","","9.0"
"BIF_52708","BestInterestFactor","l","andrew","","9.0"
"BIF_52709","BestInterestFactor","l","andrew","","9.0"
"BIF_52710","BestInterestFactor","l","andrew","","9.0"
"BIF_52711","BestInterestFactor","l","andrew","","9.0"
"BIF_52713","BestInterestFactor","l","andrew","","9.0"
"BIF_52714","BestInterestFactor","l","andrew","","9.0"
"BIF_52715","BestInterestFactor","l","andrew","","9.0"
"BIF_52716","BestInterestFactor","l","andrew","","9.0"
"BIF_52717","BestInterestFactor","l","andrew","","9.0"
"BIF_52718","BestInterestFactor","l","andrew","","9.0"
"BIF_52719","BestInterestFactor","l","andrew","","9.0"
"BIF_52720","BestInterestFactor","l","andrew","","9.0"
"BIF_52721","BestInterestFactor","l","andrew","","9.0"
"BIF_52722","BestInterestFactor","l","andrew","","9.0"
"BIF_52723","BestInterestFactor","l","andrew","","9.0"
"BIF_52724","BestInterestFactor","l","andrew","","9.0"
"BIF_52725","BestInterestFactor","l","andrew","","9.0"
"BIF_52726","BestInterestFactor","l","andrew","","9.0"
"BIF_52727","BestInterestFactor","l","andrew","","9.0"
"BIF_52728","BestInterestFactor","l","andrew","","9.0"
"BIF_52729","BestInterestFactor","l","andrew","","9.0"
"BIF_52730","BestInterestFactor","l","andrew","","9.0"
"BIF_52731","BestInterestFactor","l","andrew","","9.0"
"BIF_52732","BestInterestFactor","l","andrew","","9.0"
"BIF_52733","BestInterestFactor","l","andrew","","9.0"
"BIF_52734","BestInterestFactor","l","andrew","","9.0"
"BIF_52735","BestInterestFactor","l","andrew","","9.0"
"BIF_52736","BestInterestFactor","l","andrew","","9.0"
"BIF_52737","BestInterestFactor","l","andrew","","9.0"
"BIF_52738","BestInterestFactor","l","andrew","","9.0"
"BIF_52739","BestInterestFactor","l","andrew","","9.0"
"BIF_52740","BestInterestFactor","l","andrew","","9.0"
"BIF_52741","BestInterestFactor","l","andrew","","9.0"
"BIF_52743","BestInterestFactor","l","andrew","","9.0"
"BIF_52747","BestInterestFactor","l","andrew","","9.0"
"BIF_52748","BestInterestFactor","l","andrew","","9.0"
"BIF_52751","BestInterestFactor","l","andrew","","9.0"
"BIF_52752","BestInterestFactor","l","andrew","","9.0"
"BIF_52755","BestInterestFactor","l","andrew","","9.0"
"BIF_52756","BestInterestFactor","l","andrew","","9.0"
"BIF_52759","BestInterestFactor","l","andrew","","9.0"
"BIF_52760","BestInterestFactor","l","andrew","","9.0"
"BIF_52761","BestInterestFactor","l","andrew","","9.0"
"BIF_52762","BestInterestFactor","l","andrew","","9.0"
"BIF_52763","BestInterestFactor","l","andrew","","9.0"
"BIF_52765","BestInterestFactor","l","andrew","","9.0"
"BIF_52766","BestInterestFactor","l","andrew","","9.0"
"BIF_52768","BestInterestFactor","l","andrew","","9.0"
"BIF_52769","BestInterestFactor","l","andrew","","9.0"
"BIF_52770","BestInterestFactor","l","andrew","","9.0"
"BIF_52771","BestInterestFactor","l","andrew","","9.0"
"BIF_52772","BestInterestFactor","l","andrew","","9.0"
"BIF_52773","BestInterestFactor","l","andrew","","9.0"
"BIF_52775","BestInterestFactor","l","andrew","","9.0"
"BIF_52776","BestInterestFactor","l","andrew","","9.0"
"BIF_52778","BestInterestFactor","l","andrew","","9.0"
"BIF_52779","BestInterestFactor","l","andrew","","9.0"
"BIF_52781","BestInterestFactor","l","andrew","","9.0"
"BIF_52782","BestInterestFactor","l","andrew","","9.0"
"BIF_52784","BestInterestFactor","l","andrew","","9.0"
"BIF_52785","BestInterestFactor","l","andrew","","9.0"
"BIF_52787","BestInterestFactor","l","andrew","","9.0"
"BIF_52788","BestInterestFactor","l","andrew","","9.0"
"BIF_52790","BestInterestFactor","l","andrew","","9.0"
"BIF_52791","BestInterestFactor","l","andrew","","9.0"
"BIF_52793","BestInterestFactor","l","andrew","","9.0"
"BIF_52794","BestInterestFactor","l","andrew","","9.0"
"BIF_52796","BestInterestFactor","l","andrew","","9.0"
"BIF_52797","BestInterestFactor","l","andrew","","9.0"
"BIF_52799","BestInterestFactor","l","andrew","","9.0"
"BIF_52800","BestInterestFactor","l","andrew","","9.0"
"BIF_52802","BestInterestFactor","l","andrew","","9.0"
"BIF_52803","BestInterestFactor","l","andrew","","9.0"
"BIF_52805","BestInterestFactor","l","andrew","","9.0"
"BIF_52806","BestInterestFactor","l","andrew","","9.0"
"BIF_52808","BestInterestFactor","l","andrew","","9.0"
"BIF_52809","BestInterestFactor","l","andrew","","9.0"
"BIF_52810","BestInterestFactor","l","andrew","","9.0"
"BIF_52811","BestInterestFactor","l","andrew","","9.0"
"BIF_52813","BestInterestFactor","l","andrew","","9.0"
"BIF_52814","BestInterestFactor","l","andrew","","9.0"
"BIF_52815","BestInterestFactor","l","andrew","","9.0"
"BIF_52816","BestInterestFactor","l","andrew","","9.0"
"BIF_52819","BestInterestFactor","l","andrew","","9.0"
"BIF_52820","BestInterestFactor","l","andrew","","9.0"
"BIF_52821","BestInterestFactor","l","andrew","","9.0"
"BIF_52822","BestInterestFactor","l","andrew","","9.0"
"BIF_52823","BestInterestFactor","l","andrew","","9.0"
"BIF_52824","BestInterestFactor","l","andrew","","9.0"
"BIF_52826","BestInterestFactor","l","andrew","","9.0"
"BIF_52827","BestInterestFactor","l","andrew","","9.0"
"BIF_52828","BestInterestFactor","l","andrew","","9.0"
"BIF_52829","BestInterestFactor","l","andrew","","9.0"
"BIF_52830","BestInterestFactor","l","andrew","","9.0"
"BIF_52831","BestInterestFactor","l","andrew","","9.0"
"BIF_52832","BestInterestFactor","l","andrew","","9.0"
"BIF_52834","BestInterestFactor","l","andrew","","9.0"
"BIF_52835","BestInterestFactor","l","andrew","","9.0"
"BIF_52836","BestInterestFactor","l","andrew","","9.0"
"BIF_52837","BestInterestFactor","l","andrew","","9.0"
"BIF_52838","BestInterestFactor","l","andrew","","9.0"
"BIF_52839","BestInterestFactor","l","andrew","","9.0"
"BIF_52840","BestInterestFactor","l","andrew","","9.0"
"BIF_52841","BestInterestFactor","l","andrew","","9.0"
"BIF_52842","BestInterestFactor","l","andrew","","9.0"
"BIF_52845","BestInterestFactor","l","andrew","","9.0"
"BIF_52863","BestInterestFactor","l","andrew","","9.0"
"BIF_52864","BestInterestFactor","l","andrew","","9.0"
"BIF_52865","BestInterestFactor","l","andrew","","9.0"
"BIF_52866","BestInterestFactor","l","andrew","","9.0"
"BIF_52867","BestInterestFactor","l","andrew","","9.0"
"BIF_52868","BestInterestFactor","l","andrew","","9.0"
"BIF_52873","BestInterestFactor","l","andrew","","9.0"
"BIF_52874","BestInterestFactor","l","andrew","","9.0"
"BIF_52877","BestInterestFactor","l","andrew","","9.0"
"BIF_52878","BestInterestFactor","l","andrew","","9.0"
"BIF_52879","BestInterestFactor","l","andrew","","9.0"
"BIF_52880","BestInterestFactor","l","andrew","","9.0"
"BIF_52881","BestInterestFactor","l","andrew","","9.0"
"BIF_52882","BestInterestFactor","l","andrew","","9.0"
"BIF_52883","BestInterestFactor","l","andrew","","9.0"
"BIF_52885","BestInterestFactor","l","andrew","","9.0"
"BIF_52888","BestInterestFactor","l","andrew","","9.0"
"BIF_52890","BestInterestFactor","l","andrew","","9.0"
"BIF_52891","BestInterestFactor","l","andrew","","9.0"
"BIF_52892","BestInterestFactor","l","andrew","","9.0"
"BIF_52893","BestInterestFactor","l","andrew","","9.0"
"BIF_52894","BestInterestFactor","l","andrew","","9.0"
"BIF_52895","BestInterestFactor","l","andrew","","9.0"
"BIF_52896","BestInterestFactor","l","andrew","","9.0"
"BIF_52897","BestInterestFactor","l","andrew","","9.0"
"BIF_52898","BestInterestFactor","l","andrew","","9.0"
"BIF_52899","BestInterestFactor","l","andrew","","9.0"
"BIF_52900","BestInterestFactor","l","andrew","","9.0"
"BIF_52901","BestInterestFactor","l","andrew","","9.0"
"BIF_52902","BestInterestFactor","l","andrew","","9.0"
"BIF_52903","BestInterestFactor","l","andrew","","9.0"
"BIF_52904","BestInterestFactor","l","andrew","","9.0"
"BIF_52905","BestInterestFactor","l","andrew","","9.0"
"BIF_52921","BestInterestFactor","l","andrew","","9.0"
"BIF_52922","BestInterestFactor","l","andrew","","9.0"
"BIF_52923","BestInterestFactor","l","andrew","","9.0"
"BIF_52924","BestInterestFactor","l","andrew","","9.0"
"BIF_52925","BestInterestFactor","l","andrew","","9.0"
"BIF_52926","BestInterestFactor","l","andrew","","9.0"
"BIF_52927","BestInterestFactor","l","andrew","","9.0"
"BIF_52928","BestInterestFactor","l","andrew","","9.0"
"BIF_52929","BestInterestFactor","l","andrew","","9.0"
"BIF_52936","BestInterestFactor","l","andrew","","9.0"
"BIF_52937","BestInterestFactor","l","andrew","","9.0"
"BIF_52938","BestInterestFactor","l","andrew","","9.0"
"BIF_52939","BestInterestFactor","l","andrew","","9.0"
"BIF_52940","BestInterestFactor","l","andrew","","9.0"
"BIF_52941","BestInterestFactor","l","andrew","","9.0"
"BIF_52943","BestInterestFactor","l","andrew","","9.0"
"BIF_52944","BestInterestFactor","l","andrew","","9.0"
"BIF_52945","BestInterestFactor","l","andrew","","9.0"
"BIF_52946","BestInterestFactor","l","andrew","","9.0"
"BIF_52947","BestInterestFactor","l","andrew","","9.0"
"BIF_52948","BestInterestFactor","l","andrew","","9.0"
"BIF_52950","BestInterestFactor","l","andrew","","9.0"
"BIF_52951","BestInterestFactor","l","andrew","","9.0"
"BIF_52952","BestInterestFactor","l","andrew","","9.0"
"BIF_52953","BestInterestFactor","l","andrew","","9.0"
"BIF_52954","BestInterestFactor","l","andrew","","9.0"
"BIF_52955","BestInterestFactor","l","andrew","","9.0"
"BIF_52956","BestInterestFactor","l","andrew","","9.0"
"BIF_52957","BestInterestFactor","l","andrew","","9.0"
"BIF_52958","BestInterestFactor","l","andrew","","9.0"
"BIF_52959","BestInterestFactor","l","andrew","","9.0"
"BIF_52960","BestInterestFactor","l","andrew","","9.0"
"BIF_52961","BestInterestFactor","l","andrew","","9.0"
"BIF_52963","BestInterestFactor","l","andrew","","9.0"
"BIF_52964","BestInterestFactor","l","andrew","","9.0"
"BIF_52965","BestInterestFactor","l","andrew","","9.0"
"BIF_52966","BestInterestFactor","l","andrew","","9.0"
"BIF_52967","BestInterestFactor","l","andrew","","9.0"
"BIF_52968","BestInterestFactor","l","andrew","","9.0"
"BIF_52970","BestInterestFactor","l","andrew","","9.0"
"BIF_52972","BestInterestFactor","l","andrew","","9.0"
"BIF_52974","BestInterestFactor","l","andrew","","9.0"
"BIF_52976","BestInterestFactor","l","andrew","","9.0"
"BIF_52977","BestInterestFactor","l","andrew","","9.0"
"BIF_52978","BestInterestFactor","l","andrew","","9.0"
"BIF_52979","BestInterestFactor","l","andrew","","9.0"
"BIF_52980","BestInterestFactor","l","andrew","","9.0"
"BIF_52981","BestInterestFactor","l","andrew","","9.0"
"BIF_52982","BestInterestFactor","l","andrew","","9.0"
"BIF_52983","BestInterestFactor","l","andrew","","9.0"
"BIF_52984","BestInterestFactor","l","andrew","","9.0"
"BIF_52985","BestInterestFactor","l","andrew","","9.0"
"BIF_52986","BestInterestFactor","l","andrew","","9.0"
"BIF_52987","BestInterestFactor","l","andrew","","9.0"
"BIF_52988","BestInterestFactor","l","andrew","","9.0"
"BIF_52989","BestInterestFactor","l","andrew","","9.0"
"BIF_52990","BestInterestFactor","l","andrew","","9.0"
"BIF_52991","BestInterestFactor","l","andrew","","9.0"
"BIF_52992","BestInterestFactor","l","andrew","","9.0"
"BIF_52993","BestInterestFactor","l","andrew","","9.0"
"BIF_52995","BestInterestFactor","l","andrew","","9.0"
"BIF_52996","BestInterestFactor","l","andrew","","9.0"
"BIF_52997","BestInterestFactor","l","andrew","","9.0"
"BIF_52998","BestInterestFactor","l","andrew","","9.0"
"BIF_52999","BestInterestFactor","l","andrew","","9.0"
"BIF_53000","BestInterestFactor","l","andrew","","9.0"
"BIF_53001","BestInterestFactor","l","andrew","","9.0"
"BIF_53002","BestInterestFactor","l","andrew","","9.0"
"BIF_53003","BestInterestFactor","l","andrew","","9.0"
"BIF_53004","BestInterestFactor","l","andrew","","9.0"
"BIF_53005","BestInterestFactor","l","andrew","","9.0"
"BIF_53006","BestInterestFactor","l","andrew","","9.0"
"BIF_53007","BestInterestFactor","l","andrew","","9.0"
"BIF_53008","BestInterestFactor","l","andrew","","9.0"
"BIF_53037","BestInterestFactor","l","andrew","","9.0"
"BIF_53038","BestInterestFactor","l","andrew","","9.0"
"BIF_53039","BestInterestFactor","l","andrew","","9.0"
"BIF_53040","BestInterestFactor","l","andrew","","9.0"
"BIF_53049","BestInterestFactor","l","andrew","","9.0"
"BIF_53052","BestInterestFactor","l","andrew","","9.0"
"BIF_53055","BestInterestFactor","l","andrew","","9.0"
"BIF_53058","BestInterestFactor","l","andrew","","9.0"
"BIF_53060","BestInterestFactor","l","andrew","","9.0"
"BIF_53061","BestInterestFactor","l","andrew","","9.0"
"BIF_53062","BestInterestFactor","l","andrew","","9.0"
"BIF_53064","BestInterestFactor","l","andrew","","9.0"
"BIF_53065","BestInterestFactor","l","andrew","","9.0"
"BIF_53066","BestInterestFactor","l","andrew","","9.0"
"BIF_53067","BestInterestFactor","l","andrew","","9.0"
"BIF_53068","BestInterestFactor","l","andrew","","9.0"
"BIF_53069","BestInterestFactor","l","andrew","","9.0"
"BIF_53070","BestInterestFactor","l","andrew","","9.0"
"BIF_53071","BestInterestFactor","l","andrew","","9.0"
"BIF_53072","BestInterestFactor","l","andrew","","9.0"
"BIF_53073","BestInterestFactor","l","andrew","","9.0"
"BIF_53074","BestInterestFactor","l","andrew","","9.0"
"BIF_53075","BestInterestFactor","l","andrew","","9.0"
"BIF_53076","BestInterestFactor","l","andrew","","9.0"
"BIF_53077","BestInterestFactor","l","andrew","","9.0"
"BIF_53078","BestInterestFactor","l","andrew","","9.0"
"BIF_53079","BestInterestFactor","l","andrew","","9.0"
"BIF_53080","BestInterestFactor","l","andrew","","9.0"
"BIF_53081","BestInterestFactor","l","andrew","","9.0"
"BIF_53082","BestInterestFactor","l","andrew","","9.0"
"BIF_53083","BestInterestFactor","l","andrew","","9.0"
"BIF_53084","BestInterestFactor","l","andrew","","9.0"
"BIF_53085","BestInterestFactor","l","andrew","","9.0"
"BIF_53086","BestInterestFactor","l","andrew","","9.0"
"BIF_53087","BestInterestFactor","l","andrew","","9.0"
"BIF_53088","BestInterestFactor","l","andrew","","9.0"
"BIF_53089","BestInterestFactor","l","andrew","","9.0"
"BIF_53091","BestInterestFactor","l","andrew","","9.0"
"BIF_53092","BestInterestFactor","l","andrew","","9.0"
"BIF_53095","BestInterestFactor","l","andrew","","9.0"
"BIF_53096","BestInterestFactor","l","andrew","","9.0"
"BIF_53098","BestInterestFactor","l","andrew","","9.0"
"BIF_53099","BestInterestFactor","l","andrew","","9.0"
"BIF_53100","BestInterestFactor","l","andrew","","9.0"
"BIF_53101","BestInterestFactor","l","andrew","","9.0"
"BIF_53102","BestInterestFactor","l","andrew","","9.0"
"BIF_53103","BestInterestFactor","l","andrew","","9.0"
"BIF_53104","BestInterestFactor","l","andrew","","9.0"
"BIF_53105","BestInterestFactor","l","andrew","","9.0"
"BIF_53106","BestInterestFactor","l","andrew","","9.0"
"BIF_53107","BestInterestFactor","l","andrew","","9.0"
"BIF_53108","BestInterestFactor","l","andrew","","9.0"
"BIF_53109","BestInterestFactor","l","andrew","","9.0"
"BIF_53110","BestInterestFactor","l","andrew","","9.0"
"BIF_53111","BestInterestFactor","l","andrew","","9.0"
"BIF_53112","BestInterestFactor","l","andrew","","9.0"
"BIF_53113","BestInterestFactor","l","andrew","","9.0"
"BIF_53114","BestInterestFactor","l","andrew","","9.0"
"BIF_53115","BestInterestFactor","l","andrew","","9.0"
"BIF_53116","BestInterestFactor","l","andrew","","9.0"
"BIF_53117","BestInterestFactor","l","andrew","","9.0"
"BIF_53118","BestInterestFactor","l","andrew","","9.0"
"BIF_53119","BestInterestFactor","l","andrew","","9.0"
"BIF_53120","BestInterestFactor","l","andrew","","9.0"
"BIF_53121","BestInterestFactor","l","andrew","","9.0"
"BIF_53122","BestInterestFactor","l","andrew","","9.0"
"BIF_53123","BestInterestFactor","l","andrew","","9.0"
"BIF_53124","BestInterestFactor","l","andrew","","9.0"
"BIF_53125","BestInterestFactor","l","andrew","","9.0"
"BIF_53126","BestInterestFactor","l","andrew","","9.0"
"BIF_53127","BestInterestFactor","l","andrew","","9.0"
"BIF_53128","BestInterestFactor","l","andrew","","9.0"
"BIF_53129","BestInterestFactor","l","andrew","","9.0"
"BIF_53140","BestInterestFactor","l","andrew","","9.0"
"BIF_53141","BestInterestFactor","l","andrew","","9.0"
"BIF_53143","BestInterestFactor","l","andrew","","9.0"
"BIF_53144","BestInterestFactor","l","andrew","","9.0"
"BIF_53146","BestInterestFactor","l","andrew","","9.0"
"BIF_53147","BestInterestFactor","l","andrew","","9.0"
"BIF_53148","BestInterestFactor","l","andrew","","9.0"
"BIF_53149","BestInterestFactor","l","andrew","","9.0"
"BIF_53151","BestInterestFactor","l","andrew","","9.0"
"BIF_53152","BestInterestFactor","l","andrew","","9.0"
"BIF_53153","BestInterestFactor","l","andrew","","9.0"
"BIF_53154","BestInterestFactor","l","andrew","","9.0"
"BIF_53156","BestInterestFactor","l","andrew","","9.0"
"BIF_53157","BestInterestFactor","l","andrew","","9.0"
"BIF_53158","BestInterestFactor","l","andrew","","9.0"
"BIF_53159","BestInterestFactor","l","andrew","","9.0"
"BIF_53160","BestInterestFactor","l","andrew","","9.0"
"BIF_53161","BestInterestFactor","l","andrew","","9.0"
"BIF_53163","BestInterestFactor","l","andrew","","9.0"
"BIF_53164","BestInterestFactor","l","andrew","","9.0"
"BIF_53165","BestInterestFactor","l","andrew","","9.0"
"BIF_53166","BestInterestFactor","l","andrew","","9.0"
"BIF_53167","BestInterestFactor","l","andrew","","9.0"
"BIF_53168","BestInterestFactor","l","andrew","","9.0"
"BIF_53169","BestInterestFactor","l","andrew","","9.0"
"BIF_53170","BestInterestFactor","l","andrew","","9.0"
"BIF_53171","BestInterestFactor","l","andrew","","9.0"
"BIF_53172","BestInterestFactor","l","andrew","","9.0"
"BIF_53173","BestInterestFactor","l","andrew","","9.0"
"BIF_53174","BestInterestFactor","l","andrew","","9.0"
"BIF_53175","BestInterestFactor","l","andrew","","9.0"
"BIF_53176","BestInterestFactor","l","andrew","","9.0"
"BIF_53177","BestInterestFactor","l","andrew","","9.0"
