label,count
Node;Violation;reggrding_the_minor_child_tirough_fhe_App_Close_parenting_ap;pliaatiorr_The;Kind_violation,3
Node;Violation;ncomeiiTable_Parent2Table_i;Kind_violation,3
L_537_00Payei_s_Base_Suppori_after_Parental_Time_Offset_5;Node;Violation;Kind_violation,3
Node;Violation;t_iere_is_fartriei_mistake_cf_fact;please_submit_a_letter_to_the_Friend_of_the_Court_with_your_proofs_of_error_for_us_to_review;Kind_violation,3
Node;Violation;efendantlXMottier_testified_that_she_encournges_El_615sp_and_cqniinui;pg_parent;Kind_violation,3
Node;Violation;differentqhi_dcare;arrang_ement_forfheminorchi_d_Pl_aintiff_Fa_ther_not_wor_kingsothe;Kind_violation,3
Node;Violation;is_the_Bora_fitr3ess_of_the_pgrties_as_to_how_they_will_function_as_a_parent;Kind_violation,3
Node;Th_e_Court_fineis_that_Plaintiff_Father_is_currently_se;If_employe_d_and_was_re_cently;Violation;Kind_violation,3
Node;Violation;all_during_the_p_arenting_lime_exch3pge_s;Kind_violation,3
and_a_Motion_to_Modify_P_arenting_Time_and_Drop_aC_ff_Artnr_gemeriW;Node;Violation;Witness;Kind_violation,3
IT_19_FURTHER_gRDE_RED_that_the_5X_Parte_Ot_derf5r_CugtOdy;Parenting;Node;Violation;Kind_violation,3
Gustodyi_P_arentJrig_Time;and_Ohil5_eupport;Fol_owing_FacilitattVe_lnf5rr_attoti;Node;Violation;Kind_violation,3
IT_IS_HEREBY_ORDERED_the_parties_shall_download_and_utilize_the_co_parenting_app;Node;Violation;Kind_violation,3
Node;September_to_anyone_in_arrears_at_that_time_Enclosed_is_a_ledger_showing_charges_and_current_balance_Ifyou_feel;Violation;Kind_violation,3
Node;Violation;the_vacation_affects_Plaintiffs_scheduled_parenting_time;Defendan;Kind_violation,3
Node;Violation;take_into_account_that_Defendant_has_another_minor_child_from_a_different;Kind_violation,3
Ilaic_Suppon_af_tcr_s_ii_ooParental_Time_OfTsel;Node;Violation;Kind_violation,3
Node;Violation;split_providing_each_parent_with_one_week_with_the_children_The_holiday;Kind_violation,3
Node;Violation;parenting_time_for_Christmas_Eve_and_Christmas_Day_shall_remain;Kind_violation,3
Node;Violation;parties_to_cohduct_the_parentiriglime_exchanged_Thetae_shall_be_rio_coffirr_iunicati5n_at;Kind_violation,3
Node;Violation;currently_witti_Plaintiff_Father_for_par_Oting_time;and_despise_th;is_Order_bei_ng_effective;Kind_violation,3
Node;Please_provide_the_following_information;Violation;Kind_violation,3
Node;Violation;parent_may_contest_the_notice_by_requesting_a_review_or_hearing_mnceming_availability_of_hearth_care_at_a_reasonable;Kind_violation,3
Node;Violation;parenting_time;as_well_as_how_often_they_watch_him_As_Lincoln_s_father;I_have_the_right_to_know;Kind_violation,3
Node;Please_make_sure_his_boots_come_back_with_him;he_will_need_them_this_weekend;Violation;Kind_violation,3
For_questions_or_payment_arrangements;please_call_231_724_3470_You_may_also_contact_the_collections_department_by_email_at;Node;Violation;Kind_violation,3
Node;Violation;help_you_fully_participate_in_court_proceedings;please_contact_the_court_immediately_to_make_arrangements;Kind_violation,3
Node;Violation;changes_in_their_mailing_address;residence_address_and_name_and_address_of_current_source_of_income;Kind_violation,3
Node;Violation;pocioo_11_16_UNIFORMCHILD8UPPORTORDER;DEVIATIONADDENDUMMCL_552_517;MCL_552_517b_3;Kind_violation,3
NT_IS_ORDERED_that_the_minor_child_of_the_parties_shall_have_the_inherent_rights_to_the_natural;Node;Violation;Kind_violation,3
INHERENT_RIGHTS;Node;Violation;Kind_violation,3
Node;Violation;support_will_be_the_date_the_payer_is_released_from_incarceration;or_is_no_longer_incapacitated_The;Kind_violation,3
IT_IS_FURTHER_ORDERED_that_P_aintiff_Father_shall_exercise_parenting_time_on;Node;Violation;Kind_violation,3
Node;Violation;net_cost_of_adding_the_children_to_the_parent_s_ooverage;Kind_violation,3
Defendarit_s_next_parenting_time_weekend;Node;Violation;Kind_violation,3
Node;Violation;when_that_coverage_is_acoessible_to_the_child_and_available_at_a_reasonable_oost_The_reasonatxle_cost_is_the_parent_s;Kind_violation,3
Node;Violation;areddditional_concems_reganding_the_eviction;Kind_violation,3
Node;Violation;weekends_fromp_m_with_parenting_time;Kind_violation,3
Defendant_Mother_is_current_on_her_mortgage;Node;Violation;Kind_violation,3
Node;Violation;pending_eviction_This_Factor_favors_DefendanUMother;Kind_violation,3
Node;Violation;is_the_moral_fflness_of_the_parties_as_to_how_they_will_function_as_a_parent;Kind_violation,3
Node;Violation;inherent_rights_to_the_natural_dffection_and_love_of_both_partItes;neither_party_shall_dei;Kind_violation,3
Node;PLEASE_USE_COURT_CASE_NUMBER_ON_ALL_OFFICE_CONTACTS;Violation;Kind_violation,3
Node;Violation;consefited_to_in_writing_by_both_parUes;t_iei_her_parent_shall_exer_cige_pgrenti_ng_jime_in_a;Kind_violation,3
Node;Violation;child_s_legal_res_idence_at_fhe_time_of_this_Jud_gment;unless_i_tme_other_parent_65nsents;Kind_violation,3
Node;UNIFORM_CHILD_SUPPORT_ORDER_FOCIO_AND_FOC_lOD;Violation;Kind_violation,3
Authority;AuthorityHub;Node;Kind_Family,3
Node;Violation;the_L_ntform_Child_Supporf_Order_must_indkate_this_fomi_was_Included;Kind_violation,3
IT_IS_HEREBY_ORDERED_joint_legal_and_joint_physical_custody_of_the_minor_child_of_the_parties;Node;Violation;Kind_violation,3
Judgment_Custody;n;CS_2024_001507_DC;Node;Violation;Kind_violation,3
Judgnient_Custody_PT_CS_2024_001507_DC;Node;Violation;Kind_violation,3
Node;Violation;significant_funds_after_having_lost_his_job_and_recently_working_in_pelf_employment_there;Kind_violation,3
Node;Upon_entiy_of_this_order;if_an_oveipayment_on_this_case_has_occurred;the_person_that_received_the_overpayment_shall_directly;Violation;Kind_violation,3
Node;Violation;friend_of_the_court_is_not_required_to_act_on_more_than_one_request_received_from_a_party_each_36_months_A_parl_may;Kind_violation,3
Node;Violation;following_when_the_notice_was_filed;or_by_fiting_a_motion_If_a_timely_objection_is_received;the_friend_of_the_court_shall;Kind_violation,3
Node;Upon_entry_of_this_Order;if_an_overpaytnent_on_this_case_has_occurred;the_person_that_has_received_the_overpaytnent_shall;Violation;Kind_violation,3
Node;Violation;following_when_the_notice_was_filed;or_by_filing_a_motion_If_a_timely_objection_is_received;the_friend_of_the_court_shall;Kind_violation,3
IT_IS_FURTHER_ORDERED_that_the_Defendant_Mother_shall_have_sole_legal_custody_of_the;Node;Violation;Kind_violation,3
IT_IS_HEREBY_ORDERED_that_Defendant_Mother_shall_have_sole_physical_custody_of_the_minor;Node;Violation;Kind_violation,3
the;Node;Violation;under_the_7_day_rule;using_parts_of_the_rulings_the_Court_made_regarding_the_best_interest_factors;Kind_violation,3
Both_parties_appeared_for_a_Trial_regarding_Custody;Parenting_Time_and_Child_Support;Node;Violation;Kind_violation,3
FOLLOWING_CUSTODY_HEARING;Node;Violation;Kind_violation,3
Node;VS_CUSTODY_PARENTING_TIME;Violation;Kind_violation,3
L_3rd_copy_Fnend_of_the_court;Node;Violation;Kind_violation,3
Item_2_continued_Original_Court;Node;Violation;Kind_violation,3
IN_THE_14_CIRCUIT_COURT_FOR_THE_COUNTY_OF_MUSKEGON;Node;Violation;Kind_violation,3
L_4_The_father_requests_joint_legal_custody_The_mother_alleges_that_the_father_becomes_angry_when_site_does;Node;Violation;Kind_violation,3
Node;Violation;moved_from_Michigan_without_the_approval_of_the_judge_who_awarded_custody_or_the_judge_s_successor;and_the;Kind_violation,3
Child_Custody_Act_ofl970;or_iv_if_an_agreement_of_the_parties_is_set_forth_in_this;Node;Violation;Kind_violation,3
A_parent_whose_custody_or_parenting_time_of_a_child_is_governed_by_the_order_shall_not_change_tlie;Node;Violation;Kind_violation,3
Ist_split_begins_the_day_school_recesses_at_6_00_p_m_until_Christmas_Eve_at;Node;Violation;Kind_violation,3
Judgtnent_Custody;PT;CS2024_001507_DC;Node;Violation;Kind_violation,3
Node;Violation;significant_funds_affer_having_lost_his_job_and_recently_working_in_self_employment_there;Kind_violation,3
Node;Violation;recently_learned_that_Ptaintiff_Father_has_obtained_Medicaid_coverage_on_the_minor_child;Kind_violation,3
Motion_to_Dismiss_ObJections_in_Custody_Case;Motion_to_Impeach;Node;Protective_Order;Violation;Kind_violation,3
Chi_d_Support_is_the_initial_Order_regarding_custody_and_parenting_time;issued_by_this;Node;Violation;Kind_violation,3
Judgment_Custody;PT;CS2024_0_t50_7_DC;Node;Violation;Kind_violation,3
Uniform_Child_Support;Judgment_of_Custody;Parenting_Time;and_Child_Support;Node;Violation;Kind_violation,3
l_Any_other_factor_considered_by_the_court_to_be_relevant_to_a_paiticular_child_custody_dispute_I;Node;Violation;Kind_violation,3
L_722_23_Best_i_nterests_of_the_child_defined;Node;Violation;Kind_violation,3
I_1_AII_expert_witnesses_necessary_for_foundation;Node;Violation;Kind_violation,3
L_9_All_expert_witnesses_necessary_for_rebuttal;Node;Violation;Kind_violation,3
Node;Obj_Ex_Part_Order_Custody;PT;CS2024_001507_DC;Violation;Kind_violation,3
C_Order_that_Defendant_shali_have_primary_physical_custody;Node;Violation;Kind_violation,3
Custody;Parenting_Time_and_Child_on_April_5;L_2024;Node;Violation;Kind_violation,3
A_Non_Jury_Trial_Regarding_Custody;Parenting_Time;and_Child_Support_was;Node;Violation;Kind_violation,3
L_1stSplitChristmasBreak_1sfsplitbeginsthedayschoolrecessesat6_00p_m;Node;Violation;Kind_violation,3
L_14TH_CIRCtllT_COURT_FAMILY_DIVISION;Node;Violation;Kind_violation,3
Node;Tindings_by_the_court;Violation;Kind_violation,3
Node;Violation;and_to_the_court_that_specifies_the_date_chargesto_the_court_Support_charges;Kind_violation,3
Node;Violation;pursuant_to_MCL_552_603_Both_parties_shall_notify_the_Triend_of_the_court_in;Kind_violation,3
Judge_signatur_Jn_date;Node;Violation;Kind_violation,3
Node;Violation;reimburse_the_payer_the_amount_of_the_overpayment_The_Friend_of_the_Court_will_not_track_the_reimbursement_payments_made;Kind_violation,3
I_O_Review_Each_party_to_a_support_order_may_submit_a_written_request_to_have_the_friend_of_the_court_review_the_order_The;Node;Violation;Kind_violation,3
Based_on_a_motion_by_either_parl_or_a_recommendation_following_a_review_by_the_friend_of_the_court;the_amount;Node;Violation;Kind_violation,3
El_When_friend_of_the_court_becomes_aware_that_the_payer_s_condition_meets_the_definition_ofincapacitation_as_defined;Node;Violation;Kind_violation,3
Node;Violation;pursuant_to_MCL_552_603_Both_parties_shall_notify_the_friend_of_the_court_in_writing_within_21_days_oT_any_change_in_this;Kind_violation,3
L_990_Temice_St;Muskegon;Ml_49442Court_telephone_no;Node;Violation;Kind_violation,3
and_the_Court_rendered_an_oral_opinion_The_Defendant_submitted_an_order;A_hearing_was_held;Node;Violation;Kind_violation,3
Node;Plaintiff_filed_an_objection;but_failed_to_follow_the_Court_rules;in_stating_with_specificity_what_parts_of;Violation;Kind_violation,3
Node;Violation;repetitive_and_the_issues_were_addressed_at_trial_The_Court_oraers;Kind_violation,3
Node;Violation;child_The_Court_s_findings_are_as_stated_on_the_record;Kind_violation,3
Node;Violation;minor_child_The_Court_s_findings_are_as_stated_on_the_record;Kind_violation,3
Node;Violation;removed_from_the_State_of_Michigan_without_the_written_consent_of_this_Court;and_both_parties_shall;Kind_violation,3
EI_When_friend_ofthe_court_becomes_aware_that_the_payer_s_condition_meets_the_definition_of_incapacitation_as_defined;Node;Violation;Kind_violation,3
Node;Violation;reduced_to_zero_effective_the_date_that_the_friend_of_the_court_offi_provides_notice_of_the_abatement_to_the_parties_and;Kind_violation,3
Node;Violation;provide_notice_of_reinstatement_to_the_parlies_and_to_the_court_that_specffles_the_date_charges_will_be_effectlve;Kind_violation,3
Eittier_party_may_ObjeCt_tO_the_a5atement_Or_reinstatement_by_filing_a_written_objection_with_the_court_within_21_day_8;Node;Violation;Kind_violation,3
Node;Violation;i_14TH_CIRCurT_COURT_FAMILY_DIVISION07_06_2024;Kind_violation,3
Motions_was_done_as_jiarassment_to_Defendant_and_to_the_Court;along_with_an;mbuse_of;Node;Violation;Kind_violation,3
Node;Violation;and_disposition_present_as_an_issue_for_the_Courti_However;the_Court_finds_that_both;Kind_violation,3
C_rlg_inal_Court;Node;Violation;Kind_violation,3
Node;Violation;a_The_friend_of_the_court_recommends_child_support_be_ordered_as_follows;Kind_violation,3
L_21_days_from_the_date_this_order_is_mailed_If_you_do_not_object;this_proposed_order_witl_be_presented_to_the_court_for;Node;Violation;Kind_violation,3
Node;Violation;The_friend_of_the_court_recommends_chiki_support_be_ordered_as_follows;Kind_violation,3
Family_Court_Services;Node;Violation;Kind_violation,3
Node;October_4;L_2024_Court_Case_No_2024_001507_DC;Violation;Kind_violation,3
Friend_Of_The_Court1_4th_CIRCUIT_COURT;Node;Violation;Kind_violation,3
Node;Violation;muskegoncourtcollections_co_muskegon_mi_ustl_t_l;Qr;Kind_violation,3
Node;Violation;conducted_on_July_17;L_2024;In_Person_before_Judge_Jenny_L_McNeill_The_Court;Kind_violation,3
Node;Violation;the_Court_There_is_no_criminal_history_regarding_Defendant_Mother_The_real_ooncem;Kind_violation,3
L_32_Defendant_asks_the_Court_to_Order_that_Plaintiff_claims_the_minor_chJJTh_on;Node;Violation;Kind_violation,3
L_21_days_from_the_date_this_or5der_is_mailed_If_you_do_not_object;this_proposed_order_will_be_presented_to_the_court_for;Node;Violation;Kind_violation,3
Node;Violation;The_friend_of_the_court_remmmends_diild_support_be_ordered_as_follows;Kind_violation,3
L_990_Terce_st;Muskegon;Ml_49442Court_telephone_no;Node;Violation;Kind_violation,3
Node;Violation;child_relationship_be_meen_Plaintiff_Father_and_the_minor_child_The_Court_does_not;Kind_violation,3
Node;Violation;whichmeans_to_the_Court_that_he_does_not_enoourage_n_Plaintiff_Father_also;Kind_violation,3
Node;ThisfactorissignificanttotheCourt_TheCourtQlainhff_Fatherasto;Violation;Kind_violation,3
Node;Violation;which_the_holiday_and_school_recess_fall;the_Christmas_Break_shall_be_evenly;Kind_violation,3
Plaintiff_shall_mntinue_to_exercise_his_current_parenting_time_until_Friday;July;Node;Violation;Kind_violation,3
Node;Violation;consented_to_in_writing_by_both_parties;neither_parent_quail_exercise_parenting_time_in_a;Kind_violation,3
illd_Support_Order_must_Indicate_this_form_was_Incliided;Node;Violation;Kind_violation,3
l_he_eor_ts_tequired_io_administer_this_6_fild_supPojt_dbligatt6n_oOW6_h_tlie_b_en6flts_f_pro6essing_ju_b_Ati_Qt_a6r;Node;Violation;Kind_violation,3
Child_Suppon_Children_in_Other_Payment_Relationships_o;Node;Violation;Kind_violation,3
Michigan_hild_Suppon_2o2;Michigan_Child_Suppon_202_I_Tax_Year;Th_124l_onnulaYeat_ormulaSupplemcniYear;Node;Violation;Kind_violation,3
L_28_Defendant_objects_to_the_child_support_calculations_as_the_tax_portio_ff;Node;Violation;Kind_violation,3
L_26_Defendant_objects_to_the_child_support_calculations_as_the;Node;Violation;Kind_violation,3
The_support_calculatlon_pmvided_by_this_Calculator_is_not_a_support_recommendation_or_a_support_order;Node;Violation;Kind_violation,3
Annual_Ordinary_Medical_Fxpen_ie_per_MichiHan_C_hild_Suppon_s45;Node;Violation;Kind_violation,3
BamSupportAmouni_S545_00_S61R_00;Node;Violation;Kind_violation,3
Base_Support_Equatiun_General_are_Equation_General_Care_E4uatii_n;Node;Violation;Kind_violation,3
MJSupponChiidren_inCalculaticin_I_1;Node;Violation;Kind_violation,3
I_tection_BsiuF_upportCa_culatkin_l;Node;Violation;Kind_violation,3
Node;Violation;calculaicd_by_Ihc_MiChildSupport_Calculator;Kind_violation,3
Fffpir_tivp_July_17;L_2024_the_payer_shall_pay_a_monthly_child_support_obligation_Tor_the_children_named_above;Node;Violation;Kind_violation,3
Base_Support_Calculation_o_i_tvtcsr_3_02_A;Node;Violation;Kind_violation,3
Node;Violation;specifically_stated_In_addition_to_cunent_support;the_Payer_will_pay_50_00_per_month_towards_any_arrears_balance_which_has;Kind_violation,3
Judgment_Custody;F;CS_2024_001507_DC;Node;Violation;Kind_violation,3
L_1;Grant_Defendant_s_multiple_Objections_to_the_child_support_calculations;Node;Violation;Kind_violation,3
Node;This_oi_der_provides_for_the_preservation_of_child_support_arrearage_owing_to_the_state_on_the_date_of_entry_of_the_judgment;Violation;Kind_violation,3
L_9_Defendant_has_a_F9PO_against_Plaintiff;he_has_violated_the_PPO;and_at_a;Node;Violation;Kind_violation,3
Node;Violation;d_The_value_of_property_or_other_support_awarded_instead_ofthe_payment_of_child_support_lfnotappllcable_put_rcne;Kind_violation,3
Node;Violation;the_MiChigan_Child_Support_F_Ormula_DeViatiOnS_SpeCifiCally_1_04_EX19;as_the_amount_Calculated_DIES_net_eXCeed_S20;and;Kind_violation,3
Node;Violation;c_ThechildsupportorderdeviatesfromtheMichiganChildSupportFormulaasfollows;Kind_violation,3
Node;The_costs_required_to_administer_this_child_support_obligation_outweigh_the_benefits_of_processing_such_an_Order;Violation;Kind_violation,3
Node;Violation;b_App_ying_the_Michigan_Child_Support_Formula_Is_unjust_or_inappropriate_because_Specify_the_deviation_factors_relied_on;Kind_violation,3
L_4Hv;Node;Violation;lHt;sheaCIualCareo;hwiri;h;ayerotsupportorif;s;L_8edirectionand_Ab;a;f;achildtmentASpro_tdehepersdbyMoCn_vll;Kind_violation,3
Node;Violation;information_that_child_s_support_i_coun_s_ty_white_placed_in;Kind_violation,3
Node;Uniform_Child_support_order_lumbes_7121;Violation;Kind_violation,3
Node;Violation;added_to_past_due_support_Unpaid_support_is_a_lien_by_operation_of_law_and_the_payer_s_pnapMy_can_be_encumbered;Kind_violation,3
